Id,MANAGE_ACCOUNTS,ACCESS_NETWORK_STATE,CHANGE_WIFI_STATE,ACCESS_WIFI_STATE,GET_ACCOUNTS,INTERNET,READ_PHONE_STATE,SYSTEM_ALERT_WINDOW,WRITE_EXTERNAL_STORAGE,RECEIVE_BOOT_COMPLETED,WAKE_LOCK,KILL_BACKGROUND_PROCESSES,VIBRATE,BLUETOOTH,BLUETOOTH_ADMIN,WRITE_SETTINGS,CHANGE_NETWORK_STATE,CLEAR_APP_CACHE,EXPAND_STATUS_BAR,GET_PACKAGE_SIZE,USE_CREDENTIALS,GET_TASKS,CALL_PHONE,READ_CONTACTS,WRITE_CALL_LOG,WRITE_CONTACTS,RECEIVE_SMS,READ_SMS,WRITE_SMS,CAMERA,ACCESS_FINE_LOCATION,ACCESS_COARSE_LOCATION,SEND_SMS,CLEAR_APP_USER_DATA,AUTHENTICATE_ACCOUNTS,PACKAGE_USAGE_STATS,READ_EXTERNAL_STORAGE,WRITE_INTERNAL_STORAGE,READ_INTERNAL_STORAGE,SET_WALLPAPER,RESTART_PACKAGES,MOUNT_UNMOUNT_FILESYSTEMS,READ_SYNC_STATS,READ_SYNC_SETTINGS,WRITE_SYNC_SETTINGS,ACCESS_ALL_DOWNLOADS,ACCESS_DOWNLOAD_MANAGER,DOWNLOAD_WITHOUT_NOTIFICATION,BROADCAST_STICKY,CHANGE_WIFI_MULTICAST_STATE,READ_GSERVICES,READ_CALENDAR,WRITE_CALENDAR,RECORD_AUDIO,READ_LOGS,INTERACT_ACROSS_USERS,MODIFY_AUDIO_SETTINGS,DISABLE_KEYGUARD,NFC,FLASHLIGHT,BATTERY_STATS,READ_CALL_LOG,PROCESS_OUTGOING_CALLS,ACCESS_LOCATION_EXTRA_COMMANDS,READ_PROFILE,MODIFY_PHONE_STATE,PROCESS_INCOMING_CALLS,DEVICE_POWER,ACCESS_COARSE_UPDATES,INSTALL_PACKAGES,DELETE_PACKAGES,MDM_WIFI,MDM_BLUETOOTH,MDM_HW_CONTROL,MDM_RESTRICTION,MDM_LOCATION,MDM_SECURITY,MDM_APP_MGMT,MDM_EMAIL,MDM_EXCHANGE,ENTERPRISE_DEVICE_ADMIN,MDM_BROWSER_SETTINGS,MDM_PHONE_RESTRICTION,MDM_VPN,MOUNT_FORMAT_FILESYSTEMS,WRITE_SECURE_SETTINGS,ACCESS_HTC_MDM_API,CAMERA_EXTENDED,CHANGE_CONFIGURATION,SET_ORIENTATION,STORAGE,C2D_MESSAGE,SEND_DOWNLOAD_COMPLETED_INTENTS,MANAGE_USERS,RECIEVE_SMS,MEDIA_CONTENT_CONTROL,BIND_AFWAPP_SDK,NETWORK,PREVENT_POWER_KEY,SUBSCRIBED_FEEDS_WRITE,WRITE_OWNER_DATA,WRITE_USER_DICTIONARY,TRANSMIT_IR,MOVE_PACKAGE,SET_WALLPAPER_HINTS,BIND_APPWIDGET,ACCESS_WEATHERCLOCK_PROVIDER,UPDATE_DEVICE_STATS,WRITE_MEDIA_STORAGE,RECEIVE_MMS,USE_FINGERPRINT,READ_OWNER_DATA,INTERACT_ACROSS_USERS_FULL,READ_SECURE_SETTINGS,HARDWARE_TEST,MASTER_CLEAR,ACCESS_WIMAX_STATE,CHANGE_WIMAX_STATE,WRITE_APN_SETTINGS,ACCESS_CHECKIN_PROPERTIES,READ_USER_DICTIONARY,FORCE_STOP_PACKAGES,BACKUP,STATUS_BAR,MANAGE_USB,SET_POINTER_SPEED,SET_KEYBOARD_LAYOUT,CONNECTIVITY_INTERNAL,WRITE_WAPPUSH,READ_WAPPUSH,ACCESS_SUPERUSER,ACCESS_GPS,ACCESS_MTK_MMHW,MANAGE_DOCUMENTS,RECORD_VIDEO,RECEIVE_USER_PRESENT,BODY_SENSORS,INSTALL_DRM,REORDER_TASKS,MDM_LICENSE_INTERNAL,MDM_REMOTE_CONTROL,ACCESS_MOCK_LOCATION,BIND_ACCESSIBILITY_SERVICE,UPDATE_APP_OPS_STATS,READ_SETTINGS,SHUTDOWN,MANAGE_APP_TOKENS,SYSTEM_OVERLAY_WINDOW,INTERNAL_SYSTEM_WINDOW,RECEIVE_WAP_PUSH,READ_CONTACT,READ_SOCIAL_STREAM,WRITE_SOCIAL_STREAM,RUN_INSTRUMENTATION,CALL_PRIVILEGED,WRITE_PROFILE,ALLOW_ANY_CODEC_FOR_PLAYBACK,REBOOT,SEND_SMS_NO_CONFIRMATION,BILLING,ACCESS_CORSE_LOCATION,ACCESS_LOCATION,REAL_GET_TASKS,DELETE_CACHE_FILES,BLUETOOTH_PRIVILEGED,VOICE_RECOGNITION,MIC,INSTALL_SHORTCUT,ACCESS_PHONE_SUB_INFO,REQUEST_INSTALL_PACKAGES,ACCESS_SURFACE_FLINGER,SUBSCRIBED_FEEDS_READ,PERSISTENT_ACTIVITY,SET_PREFERRED_APPLICATIONS,BIND_NOTIFICATION_LISTENER_SERVICE,GLOBAL_SEARCH,MANAGE_VOICE_KEYPHRASES,CAPTURE_AUDIO_HOTWORD,STOP_APP_SWITCHES,WRITE_SYNC_STATS,CHANGE_COMPONENT_ENABLED_STATE,ACCESS_DOWNLOAD_MANAGER_ADVANCED,GET_PACKAGE_IMPORTANCE,GET_ACCOUNTS_PRIVILEGED,INSTALL_GRANT_RUNTIME_PERMISSIONS,GRANT_RUNTIME_PERMISSIONS,REVOKE_RUNTIME_PERMISSIONS,CHANGE_DEVICE_IDLE_TEMP_WHITELIST,PACKAGE_VERIFICATION_AGENT,DUMP,REGISTER_CONNECTION_MANAGER,NETWORK_STATE,FLAG_ACTIVITY_NEW_TASK,BIND_CARRIER_MESSAGING_SERVICE,BIND_DREAM_SERVICE,BIND_NFC_SERVICE,BIND_TV_INPUT,CAPTURE_AUDIO_OUTPUT,CAPTURE_SECURE_VIDEO_OUTPUT,CAPTURE_VIDEO_OUTPUT,GET_TOP_ACTIVITY_INFO,LOCATION_HARDWARE,SEND_RESPOND_VIA_MESSAGE,ACCESS_NETWORK_STATE_STATE,ACCESS_EXTERNAL_STORAGE,SET_DEBUG_APP,WRITE_MEDIA_STORAG,SHAKE,SET_WALLPAPER_COMPONENT,BIND_WALLPAPER,MANAGE_DEVICE_ADMINS,LOCATION,ACCESS_ASSISTED_GPS,RECEIVE_EMERGENCY_BROADCAST,RECEIVE_CB_SMS,MMS_SEND_OUTBOX_MSG,BROADCAST_WAP_PUSH,LISTEN_DATA_CONNECTION_STATE,LISTEN_DATA_ACTIVITY,WRITE_NOTEBOOK,READ_NOTEBOOK,READ_EXTERNAL_STORAGEE,INJECT_EVENTS,ADD_SYSTEM_SERVICE,SET_TIME_ZONE,BROADCAST_SMS,PERFORM_CDMA_PROVISIONING,USE_SIP,UPDATE_LOCK,USES_POLICY_FORCE_LOCK,APP,REBOOT_IPO,RECORDR_VIDEO,UPDATE_DEVICE_STATE,USB_PERMISSION,BIND_CHOOSER_TARGET_SERVICE,BIND_NETWORK_TASK_SERVICE,COPY_PROTECTED_DATA,CONFIGURE_WIFI_DISPLAY,BAIDU_LOCATION_SERVICE,WRITE_APP_BADGE,ACCESS_CELL_ID,RAISED_THREAD_PRIORITY,PERMISSION_NAME,FOREGROUND_SERVICE,READ_APP_BADGE,SUBSTITUTE_NOTIFICATION_APP_NAME,REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,MANAGE_OWN_CALLS,FLAG_GRANT_READ_URI_PERMISSION,COARSE_LOCATION,FINE_LOCATION,ACTION_BOOT_COMPLETED,RECEIVE_BOOT_COMPLETE,ACCESS_NOTIFICATION_POLICY,BROADCAST_PACKAGE_ADDED,BROADCAST_PACKAGE_CHANGED,BROADCAST_PACKAGE_INSTALL,BROADCAST_PACKAGE_REPLACED,WRITE,ACCESS_CACHE_FILESYSTEM,OBSERVE_GRANT_REVOKE_PERMISSIONS,ACCESS_INSTANT_APPS,SET_ALARM,UNINSTALL_SHORTCUT,ANSWER_PHONE_CALLS,PERMISSIONS_STORAGE,REQUEST_EXTERNAL_STORAGE,OVERRIDE_WIFI_CONFIG,ACTION_HEADSET_PLUG,WRITE_SECURE,BIND_DEVICE_ADMIN,BIND_INPUT_METHOD,READ_INPUT_STATE,DIAGNOSTIC,CONTROL_LOCATION_UPDATES,SIGNAL_PERSISTENT_PROCESSES,BRICK,SET_ACTIVITY_WATCHER,ACCOUNT_MANAGER,SET_ALWAYS_FINISH,INSTALL_LOCATION_PROVIDER,WRITE_GSERVICES,READ_FRAME_BUFFER,FORCE_BACK,BROADCAST_PACKAGE_REMOVED,SET_ANIMATION_SCALE,FACTORY_TEST,SET_PROCESS_LIMIT,GLOBAL_SEARCH_CONTROL,USER_PRESENT,ACCESS_COURSE_LOCATION,SET_PROCESS_FOREGROUND,READ_HISTORY_BOOKMARKS,ACCESS_DRM,BIND_REMOTEVIEWS,ACCESS_BLUETOOTH_SHARE,BACKUP_DATA,WRITE_APN_STORAGE,WRITE_HISTORY_BOOKMARKS,SET_TIME,CONFIGURE_SIP,RECEIVE_SENDTO,QUICKBOOT_POWERON,ACCESS_FIND_LOCATION,SIM_STATE_READY,KILL_BACKGROUND_PROCESSE,ACCESS_WAKE_LOCK,MANAGE_LOCATION_POLICY,ACCES_MOCK_LOCATION,ACCESS_BROWSER,READ_NETWORK_USAGE_HISTORY,RADE_EXTERNAL_STORAGE,ACCESSFINELOCATION,ACCESSCOARSELOCATION,BROADCAST,ACCESS_BACKGROUND_SERVICE,PERSISTENT_NAME,ANSWER_PHONE,RECEIVE_DM_REGISTER_SMS,OTA,BOOT_COMPLETED,ACCESS_LOCATTON_MOCK_LOCATION
AndroidManifest_sqlrdbms.xml,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_srisri.xml,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_srscinemas.xml,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_stack.xml,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_stackexch.xml,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_starwars.xml,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_steam.xml,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_stockmarket.xml,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_stocksforex.xml,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_stockwatch.xml,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_strava.xml,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_streetview.xml,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidManifest_stresscheck.xml,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
